b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1M,2Q6L85NUTV,0.6,0008_CHICHI_CHY046-E,Success,0.015970153853582934,0.3573255913964532,1843.4621377762908,2288.0635336549904,33521.55078125,50082.81640625,42444.39171546942,4,332.0631453694731,0.41697271193332613,0.5580721777147998,True,True,True,28.53786849975586,-939470.5625
C1M,2Q6L85NUTV,0.6,0009_CHICHI_TCU029-E,Success,0.01815376251070646,0.35739286317945856,2601.0182387690265,2034.7957961055768,49425.75,39640.30078125,42444.39171546942,4,332.0631453694731,0.02518820229573969,0.37591954479135675,True,True,True,14.418901443481445,-2061630.125
C1M,2Q6L85NUTV,0.7,0001_CHICHI_TCU049_E,Success,0.018589532537657015,0.3574176353489318,2265.772922775443,1824.1824666199159,48545.109375,40001.921875,42444.39171546942,4,332.0631453694731,0.613889439981817,0.5305255477840242,True,True,True,69.40296936035156,-1826864.375
C1M,2Q6L85NUTV,0.7,0002_CHICHI_TCU051_E,Success,0.020132483703168915,0.3574176353489318,2944.5481811756304,3367.873913617189,43949.78125,55278.19921875,42444.39171546942,4,332.0631453694731,1.1330503436549504,0.29166396814219814,True,True,True,184.10313415527344,-3205458.5
C1M,2Q6L85NUTV,0.7,0003_0331Hualian_TCU095_E,Success,0.016905361829569934,0.3574176353489318,2073.0140849137724,2362.38534452504,45085.14453125,46160.87890625,42444.39171546942,4,332.0631453694731,0.05124457568081829,0.6670099330065132,True,True,True,39.991268157958984,-1046256.5
C1M,2Q6L85NUTV,0.7,0004_0206Meinong_CHY096_E,Success,0.018054094766755922,0.3575684642277984,2225.4568785154015,2879.7730889559007,31683.2734375,52710.03515625,42444.39171546942,4,332.0631453694731,0.5695629696449938,0.32394205601012327,True,True,True,0.10847674310207367,-1830564.125
C1M,2Q6L85NUTV,0.7,0005_0206Meinong_CHY056_E,Success,0.017729371871791487,0.35752775390423763,2347.0084902684903,2198.617161356135,53177.625,35412.62109375,42444.39171546942,4,332.0631453694731,1.8493843889314263,1.0122319717054056,True,True,True,0.7757391929626465,-454480.28125
C1M,2Q6L85NUTV,0.7,0006_0206Meinong_CHY053_E,Success,0.015533206183376605,0.35768307815790823,2436.144299316337,2335.7188208410307,49614.65234375,44743.02734375,42444.39171546942,4,332.0631453694731,0.2326152964452652,0.5729608692354591,True,True,True,0.33523157238960266,-1401128.125
C1M,2Q6L85NUTV,0.7,0007_0206Meinong_CHY067_E,Success,0.01211820834291062,0.35739286317945856,1874.5002780229195,1471.7370024182107,37953.48046875,33936.51171875,42444.39171546942,4,332.0631453694731,0.17112694599416525,0.036001833338113604,True,True,True,32.15424346923828,-666863.6875
C1M,2Q6L85NUTV,0.7,0008_CHICHI_CHY046-E,Success,0.02074090706335209,0.35739286317945856,1900.4315040458307,2500.7251433777283,37027.77734375,59097.34765625,42444.39171546942,4,332.0631453694731,0.6967658538012418,2.061223347937082,True,True,True,125.49421691894531,-1892538.25
C1M,2Q6L85NUTV,0.7,0009_CHICHI_TCU029-E,Success,0.017369635524307956,0.35768307815790823,2611.5737178035765,2217.2481464692196,51109.00390625,44386.5,42444.39171546942,4,332.0631453694731,0.026463930341263518,0.6152442188455671,True,True,True,7.18214750289917,-2418398.0
C1M,2Q6L85NUTV,0.8,0001_CHICHI_TCU049_E,Success,0.020637547519725213,0.35741387991011575,2676.5779409620777,2098.3641172299344,53094.52734375,45415.28125,42444.39171546942,4,332.0631453694731,2.1477497620907706,0.11684531586762555,True,True,True,90.9327392578125,-2440983.25
C1M,2Q6L85NUTV,0.8,0002_CHICHI_TCU051_E,Success,0.020794934000008432,0.35741387991011575,3173.061650627105,3305.9683268300955,39735.4921875,61445.88671875,42444.39171546942,4,332.0631453694731,0.021208935302635158,0.3297080996620924,True,True,True,176.17955017089844,-3832391.25
C1M,2Q6L85NUTV,0.8,0003_0331Hualian_TCU095_E,Success,0.020145309884728197,0.35741387991011575,2080.9708955696437,2482.6075366955506,45994.95703125,54583.67578125,42444.39171546942,4,332.0631453694731,0.5323478268970737,1.2713545288057704,True,True,True,229.92874145507812,-1690379.25
C1M,2Q6L85NUTV,0.8,0004_0206Meinong_CHY096_E,Success,0.02075012250187394,0.35734015544438674,2306.7772985958177,3242.602738214697,33060.49609375,52799.69140625,42444.39171546942,4,332.0631453694731,0.20267543851096867,0.5717765095248952,True,True,True,0.40659165382385254,-2684866.0
