b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1H,2X5JQ679DG,0.9,0008_CHICHI_CHY046-E,Success,0.03033561454289332,0.619804380775583,2282.6075591062363,2622.0605657707715,309982.15625,359921.90625,377462.31102117646,8,333.9509803921569,1.9104512014153865,1.890734068450017,True,True,True,31149.615234375,-70025736.0
C1H,2X5JQ679DG,0.9,0009_CHICHI_TCU029-E,Success,0.01760745943262932,0.6198594426689842,2159.920042557648,2423.0450263313724,266299.65625,286395.75,377462.31102117646,8,333.9509803921569,1.1973639516624146,0.20821432141761867,True,True,True,12600.4013671875,-47453900.0
C1H,2X5JQ679DG,1.0,0001_CHICHI_TCU049_E,Success,0.02050963696215611,0.619984222935921,1645.635236853454,2442.7424154932137,278420.96875,316966.0625,377462.31102117646,8,333.9509803921569,2.5324839340878134,1.5908029226260547,True,True,True,18458.65625,-43402380.0
C1H,2X5JQ679DG,1.0,0002_CHICHI_TCU051_E,Success,0.02871450552818177,0.619984222935921,2747.4320099660913,2599.1106394064172,308625.46875,320257.25,377462.31102117646,8,333.9509803921569,2.834041937924912,4.640759179861092,True,True,True,4780.38720703125,-105140048.0
C1H,2X5JQ679DG,1.0,0003_0331Hualian_TCU095_E,Success,0.02126532300432919,0.619984222935921,2407.66725063983,1816.5318006351645,295074.625,311257.59375,377462.31102117646,8,333.9509803921569,0.9035824270302522,1.6787635868419981,True,True,True,64351.08984375,-38200236.0
C1H,2X5JQ679DG,1.0,0005_0206Meinong_CHY056_E,Success,0.045746462765721446,0.6197209869745549,2232.3431038588587,2594.824056034992,295493.46875,321782.1875,377462.31102117646,8,333.9509803921569,1.6136765610061754,1.2538807985968021,True,True,True,1123.9710693359375,-56428004.0
C1H,2X5JQ679DG,1.0,0007_0206Meinong_CHY067_E,Success,0.03791292320144027,0.6198594426689842,2004.0971884877831,1631.6046918705163,324704.28125,240273.5625,377462.31102117646,8,333.9509803921569,5.071486845960388,3.5087677454253865,True,True,True,46.46410369873047,-33003114.0
C1H,2X5JQ679DG,1.0,0008_CHICHI_CHY046-E,Success,0.03513090235817442,0.6198594426689842,2337.2810047934795,2714.930445120214,320223.5625,361574.53125,377462.31102117646,8,333.9509803921569,4.314188952421379,2.4409237716302497,True,True,True,18079.455078125,-88410720.0
C1H,2X5JQ679DG,1.0,0009_CHICHI_TCU029-E,Success,0.021608130204309874,0.6197877561301259,2298.3532811461614,2752.2786405092643,275261.5,299619.71875,377462.31102117646,8,333.9509803921569,2.3221266764103965,0.1955754266175319,True,True,True,18801.4921875,-62877864.0
C1H,2X5JQ679DG,1.1,0001_CHICHI_TCU049_E,Success,0.022047473497659672,0.6198354875812204,1826.7319233035455,2550.756530569181,301359.8125,315893.71875,377462.31102117646,8,333.9509803921569,2.9616441785582315,1.174853370176457,True,True,True,23006.41796875,-52209712.0
C1H,2X5JQ679DG,1.1,0002_CHICHI_TCU051_E,Success,0.0333513388341289,0.6198354875812204,2882.673361240484,2819.539185655514,307377.4375,336171.53125,377462.31102117646,8,333.9509803921569,3.3464381186339103,5.185739242884688,True,True,True,6171.00927734375,-127604912.0
C1H,2X5JQ679DG,1.1,0003_0331Hualian_TCU095_E,Success,0.02343165437970772,0.6198354875812204,2629.5482131736508,1895.469301107439,316037.3125,312119.03125,377462.31102117646,8,333.9509803921569,1.2589706522490525,0.8240928216701351,True,True,True,83426.0859375,-45909704.0
C1H,2X5JQ679DG,1.1,0005_0206Meinong_CHY056_E,Success,0.047715622232099734,0.619804380775583,2329.878326364385,2864.3592247762176,304393.65625,340394.1875,377462.31102117646,8,333.9509803921569,1.8210438430609608,0.6790987204151858,True,True,True,1903.3017578125,-63814032.0
C1H,2X5JQ679DG,1.1,0007_0206Meinong_CHY067_E,Success,0.052295831299759066,0.6197877561301259,2051.0882654265133,1793.7920168433573,326824.5625,233928.140625,377462.31102117646,8,333.9509803921569,11.498210567958001,9.378924692675577,True,True,True,2091.105712890625,-40322616.0
C1H,2X5JQ679DG,1.1,0008_CHICHI_CHY046-E,Success,0.04048060142479813,0.6197877561301259,2307.2400616089876,2818.1560793392296,304449.25,366010.5,377462.31102117646,8,333.9509803921569,5.5364664970073285,3.2869920277080973,True,True,True,2489.205322265625,-107989976.0
C1H,2X5JQ679DG,1.1,0009_CHICHI_TCU029-E,Success,0.029446511902030834,0.6199174127364333,2417.0342701416316,2753.1400712933364,273013.78125,308055.96875,377462.31102117646,8,333.9509803921569,2.6277595201302035,0.9279361137471531,True,True,True,23001.8125,-82574600.0
C1H,2X5JQ679DG,1.2,0001_CHICHI_TCU049_E,Success,0.024558222710996093,0.6197403838470374,2036.8701136595478,2601.018761394697,313245.75,319257.8125,377462.31102117646,8,333.9509803921569,2.335477084178302,1.3485294381258788,True,True,True,26555.109375,-61388408.0
