b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1L,2P5KB5N3WT,0.5,0005_0206Meinong_CHY056_E,Success,0.003512311895890862,0.15931766112046314,985.7848325663313,975.9533977523498,15058.40625,15466.5166015625,15494.976,1,306.0,0.0036176084945198205,0.004325371161191504,True,True,True,0.0007240090635605156,8687.314453125
C1L,2P5KB5N3WT,0.5,0006_0206Meinong_CHY053_E,Success,0.003210631760455269,0.15931766112046314,777.3804043155116,808.8885058085363,13276.7783203125,12871.6181640625,15494.976,1,306.0,0.0029860506157898775,0.0031283882580035206,True,True,True,0.002351371105760336,1398.7935791015625
C1L,2P5KB5N3WT,0.5,0007_0206Meinong_CHY067_E,Success,0.0037066604395798,0.15931766112046314,896.402758931775,745.6862621071398,16268.6826171875,10735.0869140625,15494.976,1,306.0,0.009037883618562679,0.000260488788208759,True,True,True,0.022419050335884094,-26707.552734375
C1L,2P5KB5N3WT,0.5,0008_CHICHI_CHY046-E,Success,0.007556975509993331,0.15931766112046314,1178.9731908334825,1542.3141760476399,19015.689453125,26693.220703125,15494.976,1,306.0,0.0023314553886986896,0.005626199538197078,True,True,True,0.16945821046829224,-225290.515625
C1L,2P5KB5N3WT,0.5,0009_CHICHI_TCU029-E,Success,0.0075891287990367115,0.15931766112046314,1696.8662426250808,1741.3677321169637,24440.986328125,24269.44140625,15494.976,1,306.0,0.0022764658850055997,0.00555938489672222,True,True,True,0.04412449896335602,-82108.8671875
C1L,2P5KB5N3WT,0.6,0001_CHICHI_TCU049_E,Success,0.006617164591399355,0.1593194668456994,1633.603597557516,1325.4328389284078,23287.796875,21283.75,15494.976,1,306.0,0.00025834522334162134,0.009826517788027251,True,True,True,7.480856418609619,-85113.6171875
C1L,2P5KB5N3WT,0.6,0002_CHICHI_TCU051_E,Success,0.013301368811370527,0.1593194668456994,1970.6739354927192,2645.121801487156,31033.201171875,38021.98046875,15494.976,1,306.0,0.09648914516259001,0.04235317594242824,True,True,True,4.764718532562256,-621678.875
C1L,2P5KB5N3WT,0.6,0003_0331Hualian_TCU095_E,Success,0.004551983841337662,0.1593194668456994,1045.0098764671507,853.8811820438058,16989.533203125,18866.88671875,15494.976,1,306.0,0.007508164597269295,0.006046887583002479,True,True,True,0.08004090189933777,-11015.1767578125
C1L,2P5KB5N3WT,0.6,0004_0206Meinong_CHY096_E,Success,0.005189370256075282,0.15931993854597343,1129.1867010848962,1295.4149598122035,19615.591796875,18702.931640625,15494.976,1,306.0,0.0003760952874826015,0.004508308741453824,True,True,True,0.003468411276116967,-27785.966796875
C1L,2P5KB5N3WT,0.6,0005_0206Meinong_CHY056_E,Success,0.004303846192425374,0.15931993854597343,1023.6184947668837,1114.926526636316,16677.91015625,17204.037109375,15494.976,1,306.0,0.001041248671968202,0.011646509839103878,True,True,True,0.07349183410406113,8880.9638671875
C1L,2P5KB5N3WT,0.6,0006_0206Meinong_CHY053_E,Success,0.005428328352782563,0.15931993854597343,1115.9798932141664,912.5227303869582,17716.5546875,15425.5380859375,15494.976,1,306.0,0.003253661499349519,0.0009850941729371183,True,True,True,0.0003093075647484511,914.0797119140625
C1L,2P5KB5N3WT,0.6,0007_0206Meinong_CHY067_E,Success,0.005204095295505328,0.15931993854597343,1200.433554932406,775.0180877417494,20470.16796875,12688.142578125,15494.976,1,306.0,0.0007154303335862729,0.00036719758478573507,True,True,True,0.0021995201241225004,-60314.828125
C1L,2P5KB5N3WT,0.6,0008_CHICHI_CHY046-E,Success,0.008037288968173175,0.15931993854597343,1349.2043864907046,1718.979534883946,22049.21484375,27578.279296875,15494.976,1,306.0,0.0017031868235406426,0.0020725418166503773,True,True,True,0.5122275948524475,-263813.40625
C1L,2P5KB5N3WT,0.6,0009_CHICHI_TCU029-E,Success,0.00945600888551848,0.15931993854597343,1925.6803665507573,2016.8440446577615,25097.865234375,26093.103515625,15494.976,1,306.0,0.030080231452860456,0.0280494992862721,True,True,True,0.049471087753772736,-187147.890625
